market_date,total_news_count,market_hours_news_count,outside_market_hours_news_count,score_0_count,score_1_count,score_2_count,score_3_count,score_4_count,score_5_count,score_6_count,score_7_count,score_8_count,score_9_count,score_10_count,sentiment_score_histogram
2015-03-07,2253,0,2253,92,0,0,0,0,2013,0,0,0,0,148,"0:92, 5:2013, 10:148"
2015-03-08,2045,0,2045,142,0,0,3,0,1582,0,0,0,0,318,"0:142, 3:3, 5:1582, 10:318"
2015-03-09,2483,101,2382,171,0,0,5,0,2000,0,2,0,0,305,"0:171, 3:5, 5:2000, 7:2, 10:305"
2015-03-10,5416,929,4487,314,0,0,10,0,4625,0,1,0,0,466,"0:314, 3:10, 5:4625, 7:1, 10:466"
2015-03-11,5909,953,4956,322,0,0,3,0,5039,0,3,0,0,542,"0:322, 3:3, 5:5039, 7:3, 10:542"
2015-03-12,5307,1026,4281,283,0,0,0,0,4576,0,0,0,0,448,"0:283, 5:4576, 10:448"
2015-03-13,3952,1044,2908,162,0,0,1,0,3484,0,0,0,0,305,"0:162, 3:1, 5:3484, 10:305"
2015-03-14,2848,0,2848,153,0,0,0,0,2533,0,0,0,0,162,"0:153, 5:2533, 10:162"
2015-03-15,2240,0,2240,179,0,3,0,0,1794,0,0,0,0,264,"0:179, 2:3, 5:1794, 10:264"
2015-03-16,2651,141,2510,161,0,0,3,0,2182,0,0,0,0,305,"0:161, 3:3, 5:2182, 10:305"
2015-03-17,5372,906,4466,206,0,3,0,0,4722,0,1,0,0,440,"0:206, 2:3, 5:4722, 7:1, 10:440"
2015-03-18,5390,864,4526,300,0,0,1,0,4647,0,5,0,0,437,"0:300, 3:1, 5:4647, 7:5, 10:437"
2015-03-19,5317,1053,4264,242,0,0,6,0,4619,0,4,2,0,444,"0:242, 3:6, 5:4619, 7:4, 8:2, 10:444"
2015-03-20,3849,995,2854,155,0,0,1,0,3412,0,0,0,0,281,"0:155, 3:1, 5:3412, 10:281"
2015-03-21,2715,0,2715,127,0,0,0,0,2444,0,2,0,0,142,"0:127, 5:2444, 7:2, 10:142"
2015-03-22,1980,0,1980,158,0,0,4,0,1568,0,0,0,0,250,"0:158, 3:4, 5:1568, 10:250"
2015-03-23,2287,139,2148,135,0,0,5,0,1837,0,0,0,0,310,"0:135, 3:5, 5:1837, 10:310"
2015-03-24,5020,876,4144,260,0,0,6,0,4323,0,0,0,0,431,"0:260, 3:6, 5:4323, 10:431"
2015-03-25,5512,987,4525,307,0,0,10,0,4656,0,2,0,0,537,"0:307, 3:10, 5:4656, 7:2, 10:537"
2015-03-26,5152,987,4165,250,0,0,1,0,4459,0,3,0,0,439,"0:250, 3:1, 5:4459, 7:3, 10:439"
2015-03-27,3999,1013,2986,169,0,0,9,0,3523,0,4,0,0,294,"0:169, 3:9, 5:3523, 7:4, 10:294"
2015-03-28,2751,0,2751,122,0,0,0,0,2463,0,4,2,0,160,"0:122, 5:2463, 7:4, 8:2, 10:160"
2015-03-29,1995,0,1995,105,0,0,0,0,1612,0,5,0,0,273,"0:105, 5:1612, 7:5, 10:273"
2015-03-30,2551,125,2426,170,0,0,3,0,2021,0,1,0,0,356,"0:170, 3:3, 5:2021, 7:1, 10:356"
2015-03-31,5360,834,4526,236,0,0,0,0,4645,0,1,0,0,478,"0:236, 5:4645, 7:1, 10:478"
2015-04-01,6004,1087,4917,273,0,0,0,0,5215,0,3,0,0,513,"0:273, 5:5215, 7:3, 10:513"
2015-04-02,4175,1039,3136,151,0,0,0,0,3765,0,0,0,0,259,"0:151, 5:3765, 10:259"
2015-04-03,3535,947,2588,109,0,0,0,0,3247,0,0,0,0,179,"0:109, 5:3247, 10:179"
2015-04-04,963,0,963,61,0,0,3,0,822,0,0,0,0,77,"0:61, 3:3, 5:822, 10:77"
2015-04-05,1764,0,1764,87,0,0,0,0,1408,0,0,0,0,269,"0:87, 5:1408, 10:269"
2015-04-06,1746,59,1687,108,0,0,0,0,1408,0,0,0,0,230,"0:108, 5:1408, 10:230"
2015-04-07,3901,716,3185,222,0,0,0,0,3286,0,2,0,0,391,"0:222, 5:3286, 7:2, 10:391"
2015-04-08,5282,827,4455,167,0,0,0,0,4634,0,0,0,0,481,"0:167, 5:4634, 10:481"
2015-04-09,4901,818,4083,192,0,0,2,0,4270,0,1,0,0,436,"0:192, 3:2, 5:4270, 7:1, 10:436"
2015-04-10,3993,975,3018,110,0,0,0,0,3617,0,2,0,0,264,"0:110, 5:3617, 7:2, 10:264"
2015-04-11,2485,0,2485,105,0,0,0,0,2235,0,0,0,0,145,"0:105, 5:2235, 10:145"
2015-04-12,2204,0,2204,143,0,0,0,0,1800,0,0,0,0,261,"0:143, 5:1800, 10:261"
2015-04-13,2469,131,2338,147,0,0,1,0,2009,0,0,0,0,312,"0:147, 3:1, 5:2009, 10:312"
2015-04-14,4856,700,4156,242,0,0,4,0,4136,0,0,0,0,474,"0:242, 3:4, 5:4136, 10:474"
2015-04-15,5781,899,4882,273,0,0,3,0,4997,0,5,0,0,503,"0:273, 3:3, 5:4997, 7:5, 10:503"
2015-04-16,5910,1050,4860,258,0,0,1,0,5148,0,5,0,0,498,"0:258, 3:1, 5:5148, 7:5, 10:498"
2015-04-17,4277,1108,3169,137,0,0,4,0,3858,0,2,0,0,276,"0:137, 3:4, 5:3858, 7:2, 10:276"
2015-04-18,2692,0,2692,141,0,0,0,0,2392,0,4,0,0,155,"0:141, 5:2392, 7:4, 10:155"
2015-04-19,2375,0,2375,186,0,0,1,0,1851,0,1,0,0,336,"0:186, 3:1, 5:1851, 7:1, 10:336"
2015-04-20,2954,143,2811,169,0,0,1,0,2350,0,3,0,0,431,"0:169, 3:1, 5:2350, 7:3, 10:431"
2015-04-21,5341,711,4630,279,0,0,1,0,4490,0,6,1,0,564,"0:279, 3:1, 5:4490, 7:6, 8:1, 10:564"
2015-04-22,6772,1060,5712,361,0,0,6,0,5725,0,5,0,0,675,"0:361, 3:6, 5:5725, 7:5, 10:675"
2015-04-23,6122,1139,4983,309,0,0,7,0,5150,0,1,0,0,655,"0:309, 3:7, 5:5150, 7:1, 10:655"
2015-04-24,4552,1242,3310,166,0,0,7,0,3956,0,9,0,0,414,"0:166, 3:7, 5:3956, 7:9, 10:414"
2015-04-25,2804,0,2804,98,0,0,0,0,2501,0,4,0,0,201,"0:98, 5:2501, 7:4, 10:201"
2015-04-26,2560,0,2560,173,0,0,7,0,1997,0,0,0,0,383,"0:173, 3:7, 5:1997, 10:383"
2015-04-27,3266,123,3143,274,0,0,2,0,2529,0,0,0,0,461,"0:274, 3:2, 5:2529, 10:461"
2015-04-28,5524,702,4822,386,0,0,4,0,4470,0,3,0,0,661,"0:386, 3:4, 5:4470, 7:3, 10:661"
2015-04-29,7373,1112,6261,506,0,0,5,0,6017,0,12,0,0,833,"0:506, 3:5, 5:6017, 7:12, 10:833"
2015-04-30,6649,1326,5323,375,0,0,5,0,5488,0,8,0,0,773,"0:375, 3:5, 5:5488, 7:8, 10:773"
2015-05-01,4919,1448,3471,203,0,0,4,0,4367,0,5,0,0,340,"0:203, 3:4, 5:4367, 7:5, 10:340"
2015-05-02,2661,0,2661,83,0,0,2,0,2401,0,5,0,0,170,"0:83, 3:2, 5:2401, 7:5, 10:170"
2015-05-03,2501,0,2501,220,0,0,4,0,1863,0,0,0,0,414,"0:220, 3:4, 5:1863, 10:414"
2015-05-04,3226,101,3125,329,0,1,7,0,2386,0,1,0,0,502,"0:329, 2:1, 3:7, 5:2386, 7:1, 10:502"
2015-05-05,6217,1080,5137,415,0,0,0,0,5150,0,8,0,0,644,"0:415, 5:5150, 7:8, 10:644"
2015-05-06,7220,1167,6053,470,0,0,4,0,5971,0,11,0,0,764,"0:470, 3:4, 5:5971, 7:11, 10:764"
2015-05-07,6341,1301,5040,350,0,0,5,0,5309,0,2,0,0,675,"0:350, 3:5, 5:5309, 7:2, 10:675"
2015-05-08,4842,1306,3536,168,0,0,5,0,4329,0,4,0,0,336,"0:168, 3:5, 5:4329, 7:4, 10:336"
2015-05-09,2932,0,2932,136,0,0,0,0,2596,0,0,2,0,198,"0:136, 5:2596, 8:2, 10:198"
2015-05-10,2545,0,2545,354,0,0,1,0,1809,0,12,0,0,369,"0:354, 3:1, 5:1809, 7:12, 10:369"
2015-05-11,2723,109,2614,246,0,0,0,0,2111,0,1,0,0,365,"0:246, 5:2111, 7:1, 10:365"
2015-05-12,5971,1053,4918,347,0,1,1,0,5033,0,5,0,0,584,"0:347, 2:1, 3:1, 5:5033, 7:5, 10:584"
2015-05-13,6392,1047,5345,363,0,2,2,0,5387,0,18,0,0,620,"0:363, 2:2, 3:2, 5:5387, 7:18, 10:620"
2015-05-14,5824,1156,4668,288,0,0,3,0,4980,0,9,2,0,542,"0:288, 3:3, 5:4980, 7:9, 8:2, 10:542"
2015-05-15,4328,1131,3197,181,0,0,1,0,3813,0,0,0,0,333,"0:181, 3:1, 5:3813, 10:333"
2015-05-16,3234,0,3234,217,0,0,0,0,2754,0,0,0,0,263,"0:217, 5:2754, 10:263"
2015-05-17,2322,0,2322,176,0,0,2,0,1803,0,0,0,0,341,"0:176, 3:2, 5:1803, 10:341"
2015-05-18,2717,122,2595,176,0,0,6,0,2153,0,1,0,0,381,"0:176, 3:6, 5:2153, 7:1, 10:381"
2015-05-19,5421,737,4684,292,0,0,1,0,4680,0,0,0,0,448,"0:292, 3:1, 5:4680, 10:448"
2015-05-20,6242,985,5257,329,0,0,3,0,5352,0,5,0,0,553,"0:329, 3:3, 5:5352, 7:5, 10:553"
2015-05-21,5618,1043,4575,251,0,0,1,0,4858,0,0,0,0,508,"0:251, 3:1, 5:4858, 10:508"
2015-05-22,4005,1034,2971,144,0,0,0,0,3595,0,4,0,0,262,"0:144, 5:3595, 7:4, 10:262"
2015-05-23,2645,0,2645,120,0,1,3,0,2412,0,2,0,0,107,"0:120, 2:1, 3:3, 5:2412, 7:2, 10:107"
2015-05-24,812,0,812,35,0,0,0,0,707,0,0,0,0,70,"0:35, 5:707, 10:70"
2015-05-25,2379,124,2255,116,0,0,0,0,1896,0,2,0,0,365,"0:116, 5:1896, 7:2, 10:365"
2015-05-26,3127,223,2904,148,0,0,4,0,2569,0,2,0,0,404,"0:148, 3:4, 5:2569, 7:2, 10:404"
2015-05-27,5392,832,4560,272,0,0,2,0,4655,0,1,0,0,462,"0:272, 3:2, 5:4655, 7:1, 10:462"
2015-05-28,5679,973,4706,289,0,0,0,0,4875,0,4,0,0,511,"0:289, 5:4875, 7:4, 10:511"
2015-05-29,4143,1065,3078,168,0,0,0,0,3683,0,1,0,0,291,"0:168, 5:3683, 7:1, 10:291"
2015-05-30,2973,0,2973,144,0,0,0,0,2605,0,1,0,0,223,"0:144, 5:2605, 7:1, 10:223"
2015-05-31,2110,0,2110,103,0,0,0,0,1744,0,1,0,0,262,"0:103, 5:1744, 7:1, 10:262"
2015-06-01,2646,135,2511,135,0,0,0,0,2194,0,1,0,0,316,"0:135, 5:2194, 7:1, 10:316"
2015-06-02,4686,753,3933,191,0,0,0,0,4083,0,1,0,0,411,"0:191, 5:4083, 7:1, 10:411"
2015-06-03,5759,853,4906,241,0,0,0,0,5054,0,4,0,0,460,"0:241, 5:5054, 7:4, 10:460"
2015-06-04,5217,847,4370,182,0,0,1,0,4588,0,0,0,0,446,"0:182, 3:1, 5:4588, 10:446"
2015-06-05,3777,930,2847,150,0,0,2,0,3415,0,1,0,0,209,"0:150, 3:2, 5:3415, 7:1, 10:209"
2015-06-06,2540,0,2540,79,0,0,1,0,2335,0,0,0,0,125,"0:79, 3:1, 5:2335, 10:125"
2015-06-07,2272,0,2272,117,0,0,0,0,1780,0,0,0,0,375,"0:117, 5:1780, 10:375"
2015-06-08,2595,177,2418,160,0,3,4,0,2125,0,0,0,0,303,"0:160, 2:3, 3:4, 5:2125, 10:303"
2015-06-09,4794,704,4090,284,0,0,3,0,4059,0,4,0,0,444,"0:284, 3:3, 5:4059, 7:4, 10:444"
2015-06-10,5629,853,4776,260,0,0,0,0,4875,0,1,0,0,493,"0:260, 5:4875, 7:1, 10:493"
2015-06-11,4896,836,4060,191,0,0,1,0,4261,0,1,0,0,442,"0:191, 3:1, 5:4261, 7:1, 10:442"
2015-06-12,3690,782,2908,142,0,0,0,0,3334,0,2,0,0,212,"0:142, 5:3334, 7:2, 10:212"
2015-06-13,2543,0,2543,112,0,0,0,0,2299,0,0,0,0,132,"0:112, 5:2299, 10:132"
2015-06-14,1981,0,1981,131,0,4,1,0,1609,0,1,0,0,235,"0:131, 2:4, 3:1, 5:1609, 7:1, 10:235"
2015-06-15,2569,120,2449,180,0,0,0,0,2068,0,0,0,0,321,"0:180, 5:2068, 10:321"
2015-06-16,4830,652,4178,266,0,0,0,0,4113,0,0,0,0,451,"0:266, 5:4113, 10:451"
2015-06-17,4710,767,3943,204,0,0,0,0,4082,0,5,0,0,419,"0:204, 5:4082, 7:5, 10:419"
2015-06-18,5044,931,4113,237,0,0,5,0,4360,0,0,0,0,442,"0:237, 3:5, 5:4360, 10:442"
2015-06-19,3800,935,2865,129,0,0,4,0,3429,0,1,0,0,237,"0:129, 3:4, 5:3429, 7:1, 10:237"
2015-06-20,2530,0,2530,123,0,0,0,0,2255,0,0,0,0,152,"0:123, 5:2255, 10:152"
2015-06-21,2002,0,2002,116,0,0,0,0,1622,0,1,0,0,263,"0:116, 5:1622, 7:1, 10:263"
2015-06-22,2390,116,2274,136,0,0,3,0,1952,0,1,0,0,298,"0:136, 3:3, 5:1952, 7:1, 10:298"
2015-06-23,4982,819,4163,213,0,0,0,0,4380,0,1,0,0,388,"0:213, 5:4380, 7:1, 10:388"
2015-06-24,5313,856,4457,216,0,0,2,0,4648,0,0,0,0,447,"0:216, 3:2, 5:4648, 10:447"
2015-06-25,5001,860,4141,249,0,0,0,0,4295,0,1,0,0,456,"0:249, 5:4295, 7:1, 10:456"
2015-06-26,3865,893,2972,157,0,0,0,0,3487,0,0,0,0,221,"0:157, 5:3487, 10:221"
2015-06-27,2558,0,2558,86,0,0,0,0,2352,0,0,0,0,120,"0:86, 5:2352, 10:120"
2015-06-28,2208,0,2208,187,0,0,3,0,1783,0,0,0,0,235,"0:187, 3:3, 5:1783, 10:235"
2015-06-29,2608,179,2429,234,0,0,4,0,2058,0,2,0,0,310,"0:234, 3:4, 5:2058, 7:2, 10:310"
2015-06-30,5326,848,4478,267,0,0,0,0,4627,0,0,0,0,432,"0:267, 5:4627, 10:432"
2015-07-01,5778,1041,4737,292,0,0,2,0,5042,0,8,0,0,434,"0:292, 3:2, 5:5042, 7:8, 10:434"
2015-07-02,4193,913,3280,144,0,0,0,0,3763,0,1,0,0,285,"0:144, 5:3763, 7:1, 10:285"
2015-07-03,2969,681,2288,105,0,0,1,0,2685,0,0,0,0,178,"0:105, 3:1, 5:2685, 10:178"
2015-07-04,1402,0,1402,60,0,0,0,0,1265,0,0,0,0,77,"0:60, 5:1265, 10:77"
2015-07-05,2145,0,2145,147,0,2,0,0,1713,0,0,0,0,283,"0:147, 2:2, 5:1713, 10:283"
2015-07-06,2595,181,2414,156,0,3,1,0,2082,0,0,0,0,353,"0:156, 2:3, 3:1, 5:2082, 10:353"
2015-07-07,4502,684,3818,267,0,0,7,0,3801,0,0,0,0,427,"0:267, 3:7, 5:3801, 10:427"
2015-07-08,5389,849,4540,288,0,0,0,0,4610,0,2,0,0,489,"0:288, 5:4610, 7:2, 10:489"
2015-07-09,4706,867,3839,224,0,0,4,0,4036,0,3,0,0,439,"0:224, 3:4, 5:4036, 7:3, 10:439"
2015-07-10,3646,849,2797,168,0,0,3,0,3208,0,1,0,0,266,"0:168, 3:3, 5:3208, 7:1, 10:266"
2015-07-11,2426,0,2426,103,0,0,0,0,2175,0,0,0,0,148,"0:103, 5:2175, 10:148"
2015-07-12,2060,0,2060,130,0,0,2,0,1623,0,3,0,0,302,"0:130, 3:2, 5:1623, 7:3, 10:302"
2015-07-13,2490,144,2346,156,0,0,0,0,1949,0,0,0,0,385,"0:156, 5:1949, 10:385"
2015-07-14,4880,757,4123,203,0,0,0,0,4199,0,4,0,0,474,"0:203, 5:4199, 7:4, 10:474"
2015-07-15,5559,828,4731,271,0,0,3,0,4710,0,13,0,0,562,"0:271, 3:3, 5:4710, 7:13, 10:562"
2015-07-16,5227,952,4275,243,0,0,3,0,4539,0,6,0,0,436,"0:243, 3:3, 5:4539, 7:6, 10:436"
2015-07-17,3759,951,2808,109,0,0,2,0,3363,0,4,0,0,281,"0:109, 3:2, 5:3363, 7:4, 10:281"
2015-07-18,2396,0,2396,102,0,0,0,0,2134,0,1,0,0,159,"0:102, 5:2134, 7:1, 10:159"
2015-07-19,2046,0,2046,150,0,0,1,0,1579,0,0,0,0,316,"0:150, 3:1, 5:1579, 10:316"
2015-07-20,2731,93,2638,218,0,0,0,0,2166,0,5,0,0,342,"0:218, 5:2166, 7:5, 10:342"
2015-07-21,5272,714,4558,294,0,0,6,0,4417,0,2,0,0,553,"0:294, 3:6, 5:4417, 7:2, 10:553"
2015-07-22,6070,895,5175,346,0,0,1,0,5005,0,6,0,0,712,"0:346, 3:1, 5:5005, 7:6, 10:712"
2015-07-23,5401,1002,4399,307,0,0,2,0,4497,0,2,0,0,593,"0:307, 3:2, 5:4497, 7:2, 10:593"
2015-07-24,3913,1045,2868,172,0,2,3,0,3353,0,0,0,0,383,"0:172, 2:2, 3:3, 5:3353, 10:383"
2015-07-25,2440,0,2440,93,0,1,4,0,2159,0,0,0,0,183,"0:93, 2:1, 3:4, 5:2159, 10:183"
2015-07-26,2553,0,2553,208,0,0,5,0,1945,0,1,0,0,394,"0:208, 3:5, 5:1945, 7:1, 10:394"
2015-07-27,3073,131,2942,228,0,0,7,0,2347,0,5,1,0,485,"0:228, 3:7, 5:2347, 7:5, 8:1, 10:485"
2015-07-28,5307,751,4556,352,0,0,6,0,4339,0,7,0,0,603,"0:352, 3:6, 5:4339, 7:7, 10:603"
2015-07-29,6401,977,5424,361,1,0,7,0,5214,0,9,0,0,809,"0:361, 1:1, 3:7, 5:5214, 7:9, 10:809"
2015-07-30,5969,1117,4852,353,0,0,12,0,4823,0,7,1,0,773,"0:353, 3:12, 5:4823, 7:7, 8:1, 10:773"
2015-07-31,4524,1255,3269,187,0,0,6,0,3876,0,3,0,0,452,"0:187, 3:6, 5:3876, 7:3, 10:452"
2015-08-01,2737,0,2737,119,0,0,3,0,2389,0,1,0,0,225,"0:119, 3:3, 5:2389, 7:1, 10:225"
2015-08-02,2169,0,2169,163,0,0,3,0,1749,0,4,0,0,250,"0:163, 3:3, 5:1749, 7:4, 10:250"
2015-08-03,3313,129,3184,252,0,1,3,0,2529,0,8,0,0,520,"0:252, 2:1, 3:3, 5:2529, 7:8, 10:520"
2015-08-04,5821,839,4982,397,0,0,2,0,4763,0,3,0,0,656,"0:397, 3:2, 5:4763, 7:3, 10:656"
2015-08-05,6690,1007,5683,501,0,0,4,0,5472,0,1,0,0,712,"0:501, 3:4, 5:5472, 7:1, 10:712"
2015-08-06,5737,1208,4529,378,0,0,0,0,4721,0,2,0,0,636,"0:378, 5:4721, 7:2, 10:636"
2015-08-07,4213,1179,3034,180,0,0,1,0,3706,0,2,0,0,324,"0:180, 3:1, 5:3706, 7:2, 10:324"
2015-08-08,2540,0,2540,102,0,0,2,0,2243,0,0,0,0,193,"0:102, 3:2, 5:2243, 10:193"
2015-08-09,2440,0,2440,257,0,1,0,0,1797,0,0,0,0,385,"0:257, 2:1, 5:1797, 10:385"
2015-08-10,2646,102,2544,258,0,0,2,0,2033,0,5,1,0,347,"0:258, 3:2, 5:2033, 7:5, 8:1, 10:347"
2015-08-11,5059,863,4196,364,0,0,5,0,4200,0,4,0,0,486,"0:364, 3:5, 5:4200, 7:4, 10:486"
2015-08-12,5101,771,4330,340,0,0,0,0,4281,0,1,0,0,479,"0:340, 5:4281, 7:1, 10:479"
2015-08-13,4930,839,4091,249,0,0,0,0,4172,0,4,0,0,505,"0:249, 5:4172, 7:4, 10:505"
2015-08-14,3619,893,2726,168,0,1,0,0,3176,0,3,0,0,271,"0:168, 2:1, 5:3176, 7:3, 10:271"
2015-08-15,2354,0,2354,167,0,0,0,0,1984,0,0,0,0,203,"0:167, 5:1984, 10:203"
2015-08-16,1764,0,1764,101,0,0,0,0,1431,0,0,0,0,232,"0:101, 5:1431, 10:232"
2015-08-17,2387,106,2281,162,0,0,0,0,1883,0,0,0,0,342,"0:162, 5:1883, 10:342"
2015-08-18,4529,693,3836,239,0,0,1,0,3822,0,2,0,0,465,"0:239, 3:1, 5:3822, 7:2, 10:465"
2015-08-19,4695,722,3973,257,0,0,3,0,3986,0,3,0,0,446,"0:257, 3:3, 5:3986, 7:3, 10:446"
2015-08-20,4539,730,3809,262,0,0,2,0,3833,0,0,0,0,442,"0:262, 3:2, 5:3833, 10:442"
2015-08-21,3265,689,2576,153,0,0,1,0,2883,0,2,0,0,226,"0:153, 3:1, 5:2883, 7:2, 10:226"
2015-08-22,1974,0,1974,86,0,0,4,0,1755,0,1,0,0,128,"0:86, 3:4, 5:1755, 7:1, 10:128"
2015-08-23,1817,0,1817,192,0,0,0,0,1386,0,1,1,0,237,"0:192, 5:1386, 7:1, 8:1, 10:237"
2015-08-24,2445,100,2345,208,0,0,2,0,1838,0,3,0,0,394,"0:208, 3:2, 5:1838, 7:3, 10:394"
2015-08-25,4255,549,3706,288,0,0,1,0,3487,0,0,0,0,479,"0:288, 3:1, 5:3487, 10:479"
2015-08-26,4639,625,4014,299,0,0,1,0,3796,0,8,3,0,532,"0:299, 3:1, 5:3796, 7:8, 8:3, 10:532"
2015-08-27,4293,687,3606,197,0,0,7,0,3614,0,4,0,0,471,"0:197, 3:7, 5:3614, 7:4, 10:471"
2015-08-28,3220,704,2516,139,0,0,1,0,2745,0,3,0,0,332,"0:139, 3:1, 5:2745, 7:3, 10:332"
2015-08-29,2201,0,2201,117,0,0,0,0,1892,0,0,0,0,192,"0:117, 5:1892, 10:192"
2015-08-30,1823,0,1823,93,0,0,1,0,1481,0,0,0,0,248,"0:93, 3:1, 5:1481, 10:248"
2015-08-31,2322,138,2184,179,0,0,0,0,1801,0,1,2,0,339,"0:179, 5:1801, 7:1, 8:2, 10:339"
2015-09-01,4510,747,3763,294,0,0,4,0,3810,0,3,0,0,399,"0:294, 3:4, 5:3810, 7:3, 10:399"
2015-09-02,5146,850,4296,282,0,0,7,0,4416,0,0,0,0,441,"0:282, 3:7, 5:4416, 10:441"
2015-09-03,4612,814,3798,211,0,0,2,0,4045,0,0,0,0,354,"0:211, 3:2, 5:4045, 10:354"
2015-09-04,3359,832,2527,114,0,0,3,0,3057,0,0,0,0,185,"0:114, 3:3, 5:3057, 10:185"
2015-09-05,2088,0,2088,111,0,0,0,0,1885,0,1,0,0,91,"0:111, 5:1885, 7:1, 10:91"
2015-09-06,839,0,839,26,0,0,0,0,734,0,0,0,0,79,"0:26, 5:734, 10:79"
2015-09-07,2240,119,2121,183,0,3,1,0,1741,0,1,0,0,311,"0:183, 2:3, 3:1, 5:1741, 7:1, 10:311"
2015-09-08,3359,172,3187,180,0,0,0,0,2738,0,0,0,0,441,"0:180, 5:2738, 10:441"
2015-09-09,5511,905,4606,343,0,0,1,0,4736,0,2,2,0,427,"0:343, 3:1, 5:4736, 7:2, 8:2, 10:427"
2015-09-10,5352,886,4466,328,0,0,5,0,4645,0,2,0,0,372,"0:328, 3:5, 5:4645, 7:2, 10:372"
2015-09-11,3937,925,3012,172,0,0,1,0,3543,0,1,0,0,220,"0:172, 3:1, 5:3543, 7:1, 10:220"
2015-09-12,2378,0,2378,141,0,0,0,0,2126,0,0,0,0,111,"0:141, 5:2126, 10:111"
2015-09-13,1694,0,1694,111,0,0,0,0,1406,0,1,0,0,176,"0:111, 5:1406, 7:1, 10:176"
2015-09-14,2226,152,2074,157,0,0,0,0,1801,0,0,0,0,268,"0:157, 5:1801, 10:268"
2015-09-15,4787,749,4038,263,0,0,1,0,4100,0,0,0,0,423,"0:263, 3:1, 5:4100, 10:423"
2015-09-16,5499,850,4649,203,0,0,0,0,4884,0,4,0,0,408,"0:203, 5:4884, 7:4, 10:408"
2015-09-17,4512,828,3684,171,0,0,1,0,3995,0,0,0,0,345,"0:171, 3:1, 5:3995, 10:345"
2015-09-18,3706,921,2785,129,0,0,0,0,3360,0,0,0,0,217,"0:129, 5:3360, 10:217"
2015-09-19,2389,0,2389,97,0,0,0,0,2184,0,1,0,0,107,"0:97, 5:2184, 7:1, 10:107"
2015-09-20,1925,0,1925,116,0,0,0,0,1602,0,0,0,0,207,"0:116, 5:1602, 10:207"
2015-09-21,2131,171,1960,108,0,0,4,0,1754,0,0,0,0,265,"0:108, 3:4, 5:1754, 10:265"
2015-09-22,4206,772,3434,214,0,0,2,0,3699,0,0,0,0,291,"0:214, 3:2, 5:3699, 10:291"
2015-09-23,5086,805,4281,237,0,0,4,0,4490,0,4,0,0,351,"0:237, 3:4, 5:4490, 7:4, 10:351"
2015-09-24,4503,731,3772,325,0,4,0,0,3884,0,1,0,0,289,"0:325, 2:4, 5:3884, 7:1, 10:289"
2015-09-25,3723,919,2804,158,0,0,0,0,3374,0,1,0,0,190,"0:158, 5:3374, 7:1, 10:190"
2015-09-26,2419,0,2419,78,0,0,0,0,2226,0,1,0,0,114,"0:78, 5:2226, 7:1, 10:114"
2015-09-27,2016,0,2016,94,0,0,0,0,1720,0,0,0,0,202,"0:94, 5:1720, 10:202"
2015-09-28,2340,176,2164,131,0,0,2,0,1955,0,2,0,0,250,"0:131, 3:2, 5:1955, 7:2, 10:250"
2015-09-29,4918,792,4126,271,0,0,3,0,4251,0,1,0,0,392,"0:271, 3:3, 5:4251, 7:1, 10:392"
2015-09-30,5432,925,4507,296,0,0,0,0,4735,0,1,0,0,400,"0:296, 5:4735, 7:1, 10:400"
2015-10-01,5261,1035,4226,261,0,0,0,0,4630,0,1,0,0,369,"0:261, 5:4630, 7:1, 10:369"
2015-10-02,4277,1065,3212,143,0,0,0,0,3932,0,1,0,0,201,"0:143, 5:3932, 7:1, 10:201"
2015-10-03,2365,0,2365,132,0,0,0,0,2124,0,0,0,0,109,"0:132, 5:2124, 10:109"
2015-10-04,1677,0,1677,116,0,0,0,0,1387,0,4,0,0,170,"0:116, 5:1387, 7:4, 10:170"
2015-10-05,2162,122,2040,158,0,0,2,0,1729,0,0,0,0,273,"0:158, 3:2, 5:1729, 10:273"
2015-10-06,5245,837,4408,237,0,0,3,0,4606,0,1,0,0,398,"0:237, 3:3, 5:4606, 7:1, 10:398"
2015-10-07,5651,888,4763,245,0,0,6,0,4869,0,0,3,0,528,"0:245, 3:6, 5:4869, 8:3, 10:528"
2015-10-08,4980,944,4036,204,0,0,4,0,4328,0,1,0,0,443,"0:204, 3:4, 5:4328, 7:1, 10:443"
2015-10-09,3871,985,2886,168,0,0,0,0,3467,0,0,0,0,236,"0:168, 5:3467, 10:236"
2015-10-10,2413,0,2413,110,0,0,1,0,2159,0,3,1,0,139,"0:110, 3:1, 5:2159, 7:3, 8:1, 10:139"
2015-10-11,2037,0,2037,148,0,0,0,0,1597,0,0,0,0,292,"0:148, 5:1597, 10:292"
2015-10-12,2528,105,2423,180,0,0,0,0,2028,0,8,0,0,312,"0:180, 5:2028, 7:8, 10:312"
2015-10-13,4445,554,3891,196,0,0,4,0,3849,0,1,0,0,395,"0:196, 3:4, 5:3849, 7:1, 10:395"
2015-10-14,5652,891,4761,347,0,0,12,0,4864,0,0,0,0,429,"0:347, 3:12, 5:4864, 10:429"
2015-10-15,5325,950,4375,235,0,0,5,0,4649,0,1,0,0,435,"0:235, 3:5, 5:4649, 7:1, 10:435"
2015-10-16,4119,1015,3104,170,0,0,1,0,3697,0,2,0,0,249,"0:170, 3:1, 5:3697, 7:2, 10:249"
