variant,date,strategy,account_value,account_value_std,seed_count
gating,2013-08-09,momentum_126,11282.06765478514,0.0,5
gating,2013-08-09,transformer_tdqn_stitched,9129.014450896822,461.9932869101653,5
gating,2013-08-12,buy_hold,11268.740744777726,0.0,5
gating,2013-08-12,momentum_126,11268.740744777726,0.0,5
gating,2013-08-12,transformer_tdqn_stitched,9130.968733548276,456.9492245327351,5
gating,2013-08-13,buy_hold,11302.058528185293,0.0,5
gating,2013-08-13,momentum_126,11302.058528185293,0.0,5
gating,2013-08-13,transformer_tdqn_stitched,9126.04529077342,470.035066653063,5
gating,2013-08-14,buy_hold,11244.085910425109,0.0,5
gating,2013-08-14,momentum_126,11244.085910425109,0.0,5
gating,2013-08-14,transformer_tdqn_stitched,9134.448300199834,448.3385305730213,5
