fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days,seed,variant
fold5,test,1239,232,232,-0.0705726324683213,-0.0767358924660256,0.0673018958244187,-1.1401743075145894,-1.5450554126056062,-0.9151340669139356,-0.0838520772424072,25.319852618984367,27.6216574025284,16.846153846153847,5629345,no_gating
fold6,val,1239,232,232,-0.0534712935795783,-0.0581881849879249,0.0608030078015532,-0.9569951732953346,-1.408057365454119,-0.6975466683446705,-0.0834183397736094,27.219559399702725,29.694064799675697,14.5,5629345,no_gating
fold6,test,1239,232,232,0.1221071189796865,0.1339212443417703,0.1666644952066467,0.8035379351536263,1.10204230968933,2.0647101038361053,-0.0648620085177831,26.88031522630995,29.32398024688358,14.785714285714286,5629345,no_gating
fold7,val,1240,232,232,0.2897709778733508,0.3199552276045332,0.1654991479886317,1.933274167831433,3.222877904328592,3.814089396741753,-0.083887710623107,9.158075358154232,9.99062766344098,45.4,5629345,no_gating
fold7,test,1240,233,233,-0.138365500776634,-0.1493567054900477,0.1168781260548477,-1.2778841561846972,-1.7645955140492238,-0.7740009015443107,-0.1929670949892262,21.24985499667358,23.08173904811096,20.181818181818183,5629345,no_gating
fold8,val,1239,233,233,-0.1730268033155482,-0.186460533583104,0.1182962909205435,-1.5762162290307522,-2.718247785041369,-1.060866389475818,-0.1757625045273001,1.0938602254890055,1.188158520789782,231.0,5629345,no_gating
fold8,test,1239,93,93,0.0155945669084756,0.0432970200715157,0.5089174838771856,0.0850766999429014,0.1171048108571101,0.1506607364309309,-0.2873809135491969,5.295519530558247,14.505118714137808,29.666666666666668,5629345,no_gating
fold1,val,1241,231,231,0.0877891387346512,0.0965799474920325,0.1278199160876194,0.7555938890292172,1.1438173271244714,0.9970093984718688,-0.0968696460033998,21.515658704371575,23.57367823261581,20.0,629425236,no_gating
fold1,test,1241,233,233,0.0112730360596293,0.0122507790470054,0.1017701545812322,0.1203769326814469,0.1748712491907407,0.1142741424277793,-0.1072051715876832,111.45120219505098,121.05906445324504,3.1607142857142856,629425236,no_gating
fold2,val,1240,233,233,0.1526249189053852,0.1668255650117338,0.1023547299880245,1.6298764603380065,2.5435490283575617,2.2059932440752563,-0.0756237878152099,34.87692443277765,37.883555849396416,10.61111111111111,629425236,no_gating
fold2,test,1240,233,233,-0.0066158778898492,-0.0071841587762694,0.1034725386446591,-0.0694305839053679,-0.0935074044561228,-0.0701066662937577,-0.1024746883009198,41.14628483404717,44.69337835422365,9.095238095238097,629425236,no_gating
fold3,val,1239,233,233,0.1047083314194599,0.1142326319494566,0.1083860163762051,1.0539425266167002,1.3987680172707082,1.7152953550948542,-0.0665964794985057,21.437850274397064,23.285940815293365,19.09090909090909,629425236,no_gating
fold3,test,1239,233,233,0.0080475936467343,0.0087443765071297,0.1540335658811519,0.0567692921806192,0.0773915089712623,0.0711751692095061,-0.1228571228456156,2.9621042552890184,3.217458070400141,115.5,629425236,no_gating
fold4,val,1239,233,233,0.0904173265688321,0.0985845766175201,0.1402678486479628,0.7028308879602393,0.9506873103247858,1.430514373096915,-0.0689154743717078,93.36533329427355,101.41406892309024,3.425531914893617,629425236,no_gating
fold4,test,1239,233,233,0.0137869315924454,0.0149843224311485,0.1042190480190699,0.1437771953972055,0.2050340905137676,0.1794612948473837,-0.0834961234615598,79.32551471464333,86.16392115556087,4.5,629425236,no_gating
fold5,val,1239,233,233,0.1201852334261057,0.1311988835402771,0.1109929063054086,1.1820474650809625,1.467580730587578,2.0987869944878117,-0.0625117669800955,53.31535145580393,57.91150244337324,7.111111111111111,629425236,no_gating
fold5,test,1239,232,232,-0.0591460454870672,-0.0643462915716606,0.0617437382732492,-1.0421508864088158,-1.540523707316435,-0.7881862390418046,-0.0816384356695775,15.241094079029162,16.62664808621363,24.375,629425236,no_gating
