fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days,run,seed,variant
fold7,val,1240,232,232,0.0430423168627891,0.0470459470463888,0.1653287913578889,0.2845599163944048,0.4389722517411653,0.5410732595645513,-0.0869493108645783,14.428638745328428,15.74033317672192,32.0,drl_latent_regime_no_dir_42,42,gating
fold7,test,1240,233,233,-0.2119916261074529,-0.2280110628474514,0.1153108005718268,-1.97736085186074,-2.6539966419545213,-0.888533114130355,-0.2566151550475589,22.903532806662,24.87797528999493,18.416666666666668,drl_latent_regime_no_dir_42,42,gating
fold8,val,1239,233,233,-0.1082071400446491,-0.1169680777936571,0.1169023767000094,-1.0005620167485243,-1.5044358083123608,-0.7210209680559095,-0.1622256258497425,14.956061618507942,16.245377275275867,28.125,drl_latent_regime_no_dir_42,42,gating
fold8,test,1239,93,93,-0.0723275788039645,-0.185877642536463,0.5094648499587674,-0.3648488066478122,-0.5133454629856341,-0.6467988435308613,-0.2873809135491969,5.362160531969876,14.687657109308793,29.666666666666668,drl_latent_regime_no_dir_42,42,gating
fold1,val,1241,231,231,0.1822809548779391,0.2013694560257435,0.1278244501102334,1.5753594547215826,2.5667571700290743,2.2120828661351064,-0.0910316060526118,26.921584513183376,29.496692597053087,15.5,drl_latent_regime_no_dir_42,42,no_gating
fold1,test,1241,233,233,-0.0065503281963908,-0.0071129987761505,0.1050870669575421,-0.0676867190424527,-0.1052761341564749,-0.0745210855228791,-0.0954494788453768,51.39636702435879,55.82708831956214,7.461538461538462,drl_latent_regime_no_dir_42,42,no_gating
fold2,val,1240,233,233,-0.0253006325339454,-0.0274515177027494,0.1060967960511537,-0.2587403081381829,-0.4591189823108424,-0.2720562173185684,-0.1009038424973933,49.32788519894916,53.5802890954103,8.28,drl_latent_regime_no_dir_42,42,no_gating
fold2,test,1240,233,233,0.0869733499150848,0.0948161997998355,0.0986078279035069,0.961548406609446,1.5996189790430175,1.6579697136546896,-0.0571881374062199,67.29692890560247,73.09838829401649,5.852941176470588,drl_latent_regime_no_dir_42,42,no_gating
fold3,val,1239,233,233,0.2381499296148193,0.2611621556590018,0.1077406968035375,2.423987995318281,3.591071352224483,4.952261360689389,-0.0527359395309956,13.413115839551905,14.569418929168448,31.714285714285715,drl_latent_regime_no_dir_42,42,no_gating
fold3,test,1239,233,233,0.1341023938727825,0.1464725727590763,0.1526032658979088,0.959825937520014,1.2852549044239785,1.1922188096748467,-0.1228571228456156,8.960780919334502,9.733262033070234,45.4,drl_latent_regime_no_dir_42,42,no_gating
fold4,val,1239,233,233,0.0464454117523127,0.0505489260511771,0.1526685683360145,0.3311023781917042,0.4520976488368404,0.4244154570165211,-0.1191024624939836,4.9934833426608085,5.423956044614327,76.66666666666667,drl_latent_regime_no_dir_42,42,no_gating
fold4,test,1239,233,233,0.1589218720407061,0.1737512547917499,0.1180433567586693,1.4719274304183934,1.966830687499617,3.066379231605982,-0.0566633288540601,4.915524774824044,5.339276910584737,76.66666666666667,drl_latent_regime_no_dir_42,42,no_gating
fold5,val,1239,233,233,0.0057255070120028,0.0062206173357526,0.1064021071908868,0.0584632908123967,0.0850492086577165,0.056995629328337,-0.1091420063092428,61.62004310109917,66.93211578222841,6.516129032258065,drl_latent_regime_no_dir_42,42,no_gating
fold5,test,1239,232,232,-0.0877185163537486,-0.095300789942714,0.0599429823603882,-1.5898573309173731,-2.3091956809275733,-1.0331739147056809,-0.0922408014626098,65.64378424385401,71.61140099329528,6.03030303030303,drl_latent_regime_no_dir_42,42,no_gating
fold6,val,1239,232,232,0.0364104851365827,0.0397855546125169,0.0637988950780873,0.6236088346643154,0.8860989344958184,0.9716626322550428,-0.040945852286387,114.11661001253805,124.49084728640511,3.0526315789473686,drl_latent_regime_no_dir_42,42,no_gating
fold6,test,1239,232,232,-0.1079688149305522,-0.1171861626822388,0.1554238097268064,-0.7539781896237184,-0.9809704433475483,-0.5766279700426417,-0.203226636185499,94.82300924861288,103.4432828166686,3.8333333333333335,drl_latent_regime_no_dir_42,42,no_gating
fold7,val,1240,232,232,-0.0521569797994329,-0.0567614432525416,0.1670867401787019,-0.3397124343429907,-0.420399492994791,-0.281296868584459,-0.2017848386943528,2.947722395721037,3.215697158968404,106.5,drl_latent_regime_no_dir_42,42,no_gating
